,Place_ID,Place_Name,User,Review,Star
1113,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Andri hendriyana,"Live Music, Harga standar, bebas aksi, bisa ikut nyanyi juga, kereeennnn",5
1114,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Andy Nur,Bartendernya ganteng dan ramah,5
1115,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Dityo Mahendro,"Tempatnya asik buat nongkrong dan nge bir tipis-tipis.
Ada GRO Dian yang gemesin 🤣 …",5
1116,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Amin Rahmadi,"Live musik ,tempat nonggkrong jga disediakan minuman seperti bir dll.",4
1117,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Della Puspitarini,Tempat nongkrong yang asik kalau ke jogja. Hiburan live music nya ok. Waiters nya ramah2.,5
1118,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,mohamad Noer,"Live music nya bagus, tapi pilihan menu spirit nya kurang banyak.",4
1119,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Ronny DK,Sejak itu.. Tempat live music yang masih ada salah satunya di yogya,5
1120,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Arfan Nafrizal,Asik2 staff nya..datang sendiri tapi kaya banyak teman..good job all,5
1121,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,ferdinand magellhans,Nice music .. but sempit ..,4
1122,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,mbuh rauh Jateng,"Bar denganlive music
Tempat sederhana, harga ya seperti harga dicafe
Thematic music, top 40, jazz, raggae, classic rock
Lumayan buat nongkrong walau agak gelap
Tidak ada minimum charge
Rekomended",5
1123,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Choirul Anam,"Tempat yg cocok buat penggemar musik rock yg ingin bersantai.. Tidak tahu musik apa aja yg diputar di sini.. Kebetulan pas saya ke sini, lagu yang dimainkan adalah lagu-lagu rock.. Makanan enak, bir pun juga tersedia.. Minuman beralkohol lainnya sudah tidak ada.. Lokasi sangat mudah ditemukan karena persis berada di ujung Jalan Sosrowijayan.. Cukup jalan kaki dari Malioboro...",4
1124,ChIJFW9moyZYei4RyydF4VnJZgw,Lucifer,Jexx Monrever,"Ada live music tiap hari disini. Parkir agak susah, terutama untuk mobil. Tapi ada petugas parkir yg sigap.",5
1125,ChIJ6cH-QttZei4RqYeB-SLOijo,MABES SUKRO,bagus Haryono,,5
1126,ChIJ6cH-QttZei4RqYeB-SLOijo,MABES SUKRO,Naura Z Rara,,5
1127,ChIJ0ehoQfRfei4R7SKi49o9hSk,MOODBAR,Elang Aji,,5
1128,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,Agung Suwarsono,Nyaman,5
1129,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,ang skellington,terminasi...,5
1130,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,Wardi Green,Tempat istimewa,5
1131,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,Wawan Travel,Menyukai,5
1132,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,heri winarto,,5
1133,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,surono Surono,,5
1134,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,Annisa Nurul Febriani,,4
1135,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,Fetra Aulia,,5
1136,ChIJkxFrDHZZei4R3KwdLUfzSwI,Mabes Sorpokat,wawan kipli,,5
1137,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,em gm,"Bisa-Bisanya ya,, aku yang ga bisa minum kopi jadi doyan ngopi, gegara ngicip kopi disini... lagian di magistra juga jual minuman” lain kayak matcha blablabla (lupa namnya) yang rasanya ga bakal kalian temuin dimanapun dengan harga yang murah banget!! Padahal rasanya selalu menggoda 😭😭😭 …",5
1138,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Heru Lesmana Syafei,Enak dekat terjangkau,5
1139,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Nafrareza Aji Nindyamukti,"Ngopi jhonn! Ke sini, kopinya macem macem, baristanya well, harga mahasiswa, ya iya, kan di kampus, sini jhaaa! Mau kopi apa? Magistra jawabannya!",5
1140,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,tito suryantoro,"subhanallah, cerah sudah sehabis ngopi disini, yakin!!",5
1141,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,festi karima,"Lumayan rasa kopinya, bisa bantu ngilangin kantuk disela sela kuliah",4
1142,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Andry Mahardhika,"Ngopi enak, suasana enak, sambil meratapi masa kuliah yg pernah dilalui",5
1143,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Herdina Primasanti,"Walaupun nggak pernah beli kopi di sini, tp orangnya ramah dan seru",5
1144,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Papirayy Official,"Kopi nya juaraaaaaaaa...
Must try, recomended..",5
1145,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Keni Robikhuningsih,"Kopi susu jawanya juwara, paling enak sedunia 😌😌😌🤘 …",5
1146,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,raka pranadipta,"Tempatnya sangat nyaman, seperti saya di foto ini. Terlihat nyaman kan?",5
1147,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Rasti Nugraheni,"Ngopi di kampus...
Harga mahasiswa tapi berkualitas.",5
1148,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,ucca primadewa,Lumayan daripafa lumanyun,4
1149,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Lintang Nirmala,Ngopi terfavorit di kampus,4
1150,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,adjie samiaji,Kopinya nikmat,5
1151,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Aristanti Oktavia Dewi,Bersih dan recommended,5
1152,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Wahyu Muthoharoh,Bagus,5
1153,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,RG Erwinsyah,Joss!,5
1154,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Martha Setyowati,😚☕ Nikmati secangkir kebahagiaan di Magistra,5
1155,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Hasina Fajrin R.,Masih salah satu kopi terbaik,5
1156,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,RATIH PUTRI SALSABILA,Bagus,4
1157,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Charina Indi,,5
1158,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Yassriani Alma,,4
1159,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,Nurul Meika Tri Wahyuni,,5
1160,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,gregori noven,,4
1161,ChIJ-w412LRZei4RoBly9VoTwuM,Magistra Coffee FIB,pram jasmine,,5
1162,ChIJk55zvl9Zei4RTL6iW_hIJE8,Mak Walidi hollywings,Albertus handoko s,Hangout kata-kata,5
1163,ChIJk55zvl9Zei4RTL6iW_hIJE8,Mak Walidi hollywings,Arvianty Fresilia,,5
1164,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,rahmi agustina,"Selang beda sehari jadi gak ketemu bia wkwk..

Tapi gapapa tetep kesampaian makan bleger.. mayonya tumpeh-tumpeh beef nya juga enak. Porsinya juga cukup buat ku.

Spageti nusantaranya juga mantap betul rasanya sedappppp.. beda dari yang lain.

Pilatto ice nya juga segerrrrrrr, karena waktu itu kebingungan nyobain apa (biar gak sia-sia udah jauh ke jogja) kata kasirnya ada minuman baru belum masuk list menu. Akhirnya aku coba, perpaduan rasa susu saus strawberry dan sirup mawar enak bangettt segerrrr.. wajib coba pilatto ice nya.

Mocktail serehnya juga segerrrrrr... waa gilasih lagi siang-siang panas disuguhin minuman seseger itu.

Next kalo ke jogja lagi mau coba yang lain.. :9",5
1165,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Wardatul Khoiriyah,"Tempatnya mendeskripsikan ""homey"" karena memang nyaman. Area outdoor tetap kerasa sejuk meskipun lagi terik. Makanan minumannya memang agak pricey tapi masih worth kok. Saya lupa nama spaghetti yang saya pesan, tapi ini rasanya enak meskipun bagi saya agak over-flavored, untung agak pedes jadi gak bikin enek, jadi masih oke. Bapak parkirnya ramah dan membantu sekalii.
Oh iya, hati-hati milih meja di bagian outdoor ya, ada beberapa yang mode jungkat-jungkit 😂",4
1166,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,mega nurcahyani,"Rekomended bgt mamahke buat hangout sama temen. Kmren pesen bleger chicken, kentang ageng, kopi susu sama menu baru pillato icenya mantaab. Mayo burgernya melimpah ruah. Tempatnyaaa nyamaan bgt bikin betah lama2 di sana karena banyak spot foto yang instagramable. Pelayanannya the best👍🏻 ramah2 banget dan ada musolanya yang super bersih, mukenanya wangi sekali. Ada pojok bacanyaa jdi bisa baca2 buku yg sudah disediakan. Dijamin klo udah ke sini nagih",5
1167,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Ghina Salma Syafiyah,"Mamahke Jogja tampilan baru🥳
Tempatnya nyaman untuk yang outdoor maupun indoor, kamar mandi bersih, ada musholla juga.

Untuk harga minumannya pun termasuk terjangkau, Kopi Bia dengan ukuran cup lumayan besar ya hanya 18ribu saja.
Buat yang kangen atau mau coba cakenyapun sekarang ada mini size 20ribuan aja.

Worth to try bagi yang abis jalan-jalan sekitar Taman Sari, mau rehat sejenak hehe.",5
1168,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Galih Opriawan,"Review Jujur Mamahke Jogja

Untuk Rasanya relatif.. menurut saya belum special. Rasanya cenderung over sweet.. point plus nya dari tempatnya yg bagus tapi klo siang atau hujan kasihan para customernya..

Masih bisa di improve lebih baik lagi...",3
1169,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,nurul inayah,"cafe yg buka mulai pukul 11.00 s/d 23.00 sepertinya jam buka nya berubah sejak tgl 3 april 2022, karena sebelumnya buka lebih pagi,
menu nya lumayan lengkap ada minuman kopi dan non kopi, snack, salad, burger, dan spageti (maaf kalau ada kesalahan dalam penulisan 😃🙏) ,
tempatnya cocok buat nongkrong, dilengkapi spot foto dan musik klasik.
sistem pelayanan self service ketika datang cek suhu, cuci tangan lalu pesan serta bayar di kasir lalu diberi alat calling system yg berbunyi ketika pesanan sudah ready untuk diambil. setelah selesai menikmati minuman dan makanan, sampah cup dan wadah makanan bisa dibuang di tempat sampah yg sudah tersedia.",4
1170,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Ema Kemala,"Tempatnya cukup mudah untuk ditemukan tetapi parkirannya tidak begitu luas. Ada menu untuk makan di tempat seperti burger, spaghetti, kentang, pisang, dan kopi kopian. Rotinya ada yang reguler size, kecil sepotong, sama rollcake. Ditengab rotinya ada pastry nya. Bagus buat dibawa oleh oleh.",5
1171,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Lutfia Prihanani,"Kesini cuma nemenin sepupu nyari oleh-oleh. Lokasi deket alkid, pak parkirnya ramah, tempat bersih luas, ada indoor dan outdoor, dan baru tau kalo ada caffenya. Pilihan kopinya juga banyak. Cafenya model-model rustic-rustic gitu.",4
1172,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Atiqahsary,"Lokasi nyaman bangetttt. Ada indoor dan outdoor area. Parkiran cukup. Setiap spot cakep banget buat difoto. Ke sini waktu puasa, dapet free rotinya. Kemarin pesen bleger sama spagetinya. Endul si. Wajib coba buat yang mampir ke jogja ataupun warlok",5
1173,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Restu Anjar S,"Tempatnya oke, tak jauh dari pusat kota apa lagi deket tempat wisata.
Bisa buat kumpul rame- rame juga.
Pokonya oke lah, harganya pun relatif masuk di kantong dengan menu2 yg cukup menarik, terutama burgernya.. masukkk",5
1174,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Geret Koper,"Gerbangnya lucu....ala2 taman sari. Tp parkiran terbatas bgt, mending ngegojek/car/becak. Cafenya yg did berAC kapasitas  kecil. Di blkg ada ruang meeting/ruang kreatif. Sebelahnya bakerynya. Ini lokasi di jalanan antara taman sari ke alun-alun kidul.",4
1175,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Ayudia Hafara,"Baru tau mamahké ada cafenya gini. Enak buat nongkrong, apalagi pas sepi. Harganya lumayan kalo buat minum doang, plusnya pelayanannya ramah banget👍👍👍
Tersedia mushola juga.",5
1176,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,zhiajah,"aselliiiiiiii bleger nyaa emang endessss
daging burger dan saosnya memang beda, khas rasanya dipadukan dengan nanas di dalemnya. Pertama liat komposisinya kog aneh ya, tapi pas dimakan rasanya nyatu loh..
bisa dicoba👍👍",4
1177,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,W. Hanie Pratiwi,"Seneng banget kemaren nyobain dine in bleger sm kopi bia di Mamahke Jogja, walaupun gak ketemu Bia Zaskia dan Abi Hanung. Semoga ketika kesana bisa ketemu, aku fans buanget.
Tempatnya enak, bersih, toiletnya bersih puoolll, pegawainya ramah2 bisa diajak guyon. Bintang 7 deh pokoknya ⭐⭐⭐⭐⭐⭐⭐",5
1178,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Salsabilah Firdaussiah,"Penasaran datang kesini karena pengen cobain burger beef bleger nya Mamahke, karena udah makan diluar jadi kita take away aja. Burger nya enak saus nya luber sampe tumpah2. Next mau coba makan langsung disini. Tempat nya cantik, ada kopi kopi juga~",4
1179,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Agus Mulya,"Alhamdulillah. Allah sampaikan perjalanan ke Jogja lagi.
Sore sore saat hujan seperti ini memang perut sedang lapar setelah turun dari Sleman. Ke Alun alun aah. Dan kami mampir kesini.
Dari luar konsep nya memang khas Jogja banget.
Interior juga unik dan yang tak kalah adalah servicenya.
Setelah order, menunggu beberapa saat dan alarm tanda pesanan sudah siap yang kami pegang berbunyi.
Well, waktunya pulang.
Hujan lebat . Alhamdulillah ada pak juru parkir yang dengan sigap dengan payung mengantar ke mobil.
Setelah di buka, burger bleger Mamahke memang top.
Apakah akan buka di tempat lain???
Sepertinya tdk.....(tidak tahu) maksudnya!!
Semoga bermanfaat!",5
1180,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,sintiya mukholif,"Tempatnya kekinian dan nyaman banget. Biarpun ramai tp tetep bisa buat nongkrong. Sayangmya menu nya baru sedikit, semoga cemilan dan minumannya semakin bervariasi.
Oiya untuk cake nya tidak di display di rak/shelving. Cake sudah dikemas dlm box yg ada di rak dinding belakang kasir",5
1181,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Wimana Aini,Salah satu cafe dengan kebersihan dan keramahan staff yang oke bgtt karna poin utama tempat akan merasa nyaman ya dari situ. Sempet ada 1 makanan yg kurang oke penyajiannya dan cuma minta untuk dimasak lg aja tp langsung diganti sm staffnyaa. Patut  diberi ⭐️ 100 si dari tim Owner yg bisa rekrut motly staff-nya dengan good attitude dan melakukan tugas dengan baik 👍🏻👍🏻,5
1182,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Lorenta Septi,"Tempatnya nyaman banget buat nongkrong sama keluarga atau pacar, banyaj spot foto disetiap sudutnya. Kopinya juga enak banget apalagi minum kopi ditemani mamahke krucil red velvet makin mantap dehh. Apalagi bleger beefnya bener² super enak, mayonya banyak banget. Rekomendasi juga karna cakenya enak² parah, minumannya juga enak. Pelayanannya juga ramah sekali",5
1183,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Farrah Nur Afifah,"Senyaman dan seasyik ituu tempatnyaa. Bersiih, penataan ruangnya bagus bangett, staff nya ramah-ramah 😍. Blegernya masyaAllah enak banget, mayo nya melimpaahh. Red velvet sama ice chocolate juga mantep bangett. Wajib coba sih kalian ke sini. Bakal ketagihan ❤🔥 …",5
1184,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Wulansari Handayani,"""hargaa mulaii 10rb smpe 70rb aja.....gak pake ppn 10% jd amann...tenang lebel harga sudah adaa..jd bisaa sesuai isi kantongg....💕💕💕💕💕💕
Rasa enak maniss semuaaa...burgerr besar tebell tp manissss.bener2 manisss kaya gula jawaaaa....😊😊😊😊😊..variasii cakee lengkapp...dan empukk...minumann porsi standar ajaa...rasaa maniss dongg....pelayanan terngantung pesanan..kalau pas rame yaaa bisaa 15 menit..kalau sepi 3menit siapp.......💕💕💕💕💕
Lokasii bersih bangett...karyawann ramaaahh........
Tempat sejukk nyamann ...luasss buat santaiii.....😍😍😍😍😍",5
1185,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Destiny ES,"Tempat yang asik untuk nongkrong bareng keluarga atau teman, makanan enak pooool, walaupun harga lumayan mahal, ada mushola yang bersih dan nyaman, kamar mandi jg bersih, dan area outdoor dan indoor, pokoknya suka banget masuk sini, selain karena kopi dan makanannya enak juga karena vibesnya tuh bikin betah, aku udh 5x kyknya mampir kesini ❤️",5
1186,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Chania Widya,"Tempat yang recommended buat dikunjungi. Penataan ruangan yang terkesan classic dan aesthetic menjadikan café ini punya nuansa yang nyaman di tengah terik atau dinginnya Kota Yogya. Tidak cuma nuansa yang nyaman, menu yang disajikan juga beragam. Lokasinya tidak jauh dari Taman Sari.",4
1187,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Sylvia Damanyati,"Penasaran gara2 liat story' Bia, Kama sama Bhre makan bleger enak banget, setelah covid reda wajib ke sini... Ternyata bener tuh bocah2, ternyata enak banget ga bikin eneg, malah pengen nambah terus.",5
1188,ChIJ51fI4pNXei4RvPYohabbBEU,Mamahké Jogja,Dewi Riska Virossian,"Tempatnya instagramable, cocok banget buat yang suka foto.
Untuk burgernyaa enak bgt, porsi jumbo. Makan 1 porsi sudah kenyang.
Minumanya juga lumayan segar, lokasi parkir yang luas sert tempat yang strategis dekat dengan Taman Sari Jogja.
Buat yang lagi wisata ke Taman Sari bisa banget mampir disini.",4
1189,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Astri Novi,"Warung kopi yang cocok dengan kantong mahasiswa. Tempat luas, parkiran luas, harga terjangkau. Buka 24 jam. Ada mushollanya. Ada pendopo buat kumpul seangkatan. Tempat nyaman untuk menikmati suasana sore hari.",5
1190,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Pebri Antara,Caffe yang cocok untuk nongkrong bareng temen-temen. Banyak tempat duduk tersedia beberapa orang. Ada yg tempat duduk biasa. Tempat duduk di taman dan lesehan. Di setiap tenpat hampir ada stop kontak. Tetapi ada juga yang tidak ada. Untuk harga termasuk ke dalam harga mahasiswa. Dari segi keberhilan cukup memuaskan. Namun mungkin karena kebanyakan pesanan jadi salah mengantarkan pesanan saya yg seharusnya teh tawar tetapi malah dikasih teh manis. Tetapi saya tidak protes karena tidak apa-apa. Untuk parkiran sangat luas di depan.,4
1191,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Intan Puspa Rini Siswoyo,"Bangunannya didesain pendopo-pendopo gitu. Dengan di depannya dihiasi tanaman kamboja. Meja kursi kayu. Mejanya dari lesung penumbuk padi zaman dulu. Antik ya. Ada juga lesehannya. View pinggir sawah. Angin semilir. Enak buat sekadar nyantai nyore. Dan yang antik lagi tiang lampu penerangannya dibuat dari kreasi bajak sawah tradisional.
Harga menu pun murah meriah.
Masuk bisa langsung pesan, bayar, lalu nanti pesanan akan diantar.
Wifi kenceng, cocok buat mahasiswa yang lagi ngerjain tugas atau skripsi atau tesis.
Parkir di depan, luas.",4
1192,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Bagus Surya Ibrahim,"Salah satu warung kopi kekinian yang bertema kearifan lokal. Letaknya cukup terpencil, tetapi parkirannya luas. Cocok untuk anak muda yang mau mengerjakan tugas atau sekedar nongki bareng. Colokan ada di setiap meja, tapi engga begitu banyak, jadi disarankan untuk membawa terminal jika banyak yang akan dicolok.",5
1193,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Naufal Bagaspati,"Tempat yang bisa dijadikan pilihan untuk diskusi bersama kolega Anda. Suasana yang berada di dalam perkampungan menajdikan tempat ini tidak bising dan ramai oleh lalu lalang kendaraan yang lewat. Tempat parkir cukup luas dan dapat menampung baik kendaraan roda dua ataupun kendaraan roda empat. Tempat yang disediakan juga cukup luas, terdapat ruangan indoor dan outdoor. Makanan dan minuman yang ditawarkan juga cukup beragam dan cukup lezat. Harga yang ditawarkan juga cukup terjangkau. Namun bagi anda yang melakukan perjalanan dari pusat kota, akan memakan waktu yang cukup lama karena lokasi berada jauh dari pusat kota dan memakan waktu perjalanan sekitar 40 menit apabila lalulintas lancar dan normal.",5
1194,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Fauzi Cahyo S,"Tempat sangat luas , menu sangat terjangkau. Menu andalan yang sering saya beli nasi tempe ( sambelnya juara) 6000rb aja dan kopi kopasus 6000 juga. Harga sangat merakyat rasa juga berkualitas",5
1195,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Devi Setyarini,"Tempat ngerjain tugas/nongkrong yang enaak sekali vibesnya, musiknya ga kenceng banget jadi kalau ngobrol masih enak, nggak ngangong2, ditambah anginnya yang nambah sahdu banget berasa kek di pantai indah kapuk.
Makanannya lumayan lah ya, affordable judulnya.
Riview staff nya baik, cuman agak pendiem dan ngantukkan  (foto terlampir) wkwkkw

Catatan penting pas kesini tidak ada parkirnya jadi lumayan hemat 2 ribu buat beli aoka.",5
1196,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Yana Roester,harga murah meriah tapi makanannya gak sesuai request . kopi itemnya pahit banget kaya gak pake gula . dan pesan indomie goreng pedas dikasih cabenya sampe penuh sama cabe . setidaknya pake aturan masaklah. klw untuk suasana emang enak adem .,3
1197,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,zaki,"mlm minggu kesini bareng teman2
suasana rame
minuman lama dateng, mungkin karna buatnya dibarengin jadi 1 sama pesanan pelanggan lain
pesen singkong keju tak kira keju parutan tyt keju bubuk/perasa keju
harga standar warung kopi

kemaren pesen minum 6 gelas sama snack 3 macam habis 80rb an",5
1198,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Abdul Hamid Ahya,"Iyaa, kami paham kalo kesini ngga cuma duduk doang tapi harus mesen. Tapi ngga perlu nyolot dong utk masnya yg gemuk. Disuruh mesen tapi menunya aja utk makanan banyak yg gk ready (maksa apa gimana?) Udah gitu uang kembalian yg nominalnya sepele aja gk dibalikin (lupa apa ngeremehin customer?) tim internal Mato perlu memperhitungkan lagi utk merekrut karyawan lagi kedepannya

Update*
Pelayanannya sudah lebih baik sekarang, utk suasana memang paling top disini, buka 24 jam gaspol",4
1199,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Hami Farchati,"Dari dulu seriiing banget denger ni kopisyop. Tapi baru kali ini nemu tempatnya dan inget haha.
Super qffordable, tempatnya nyaman untuk laptopan dan ngobrol atau kumpul2 komunitas, karena ada t4 lesehannya yg luas. Area parkirnya juga luas.",5
1200,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Alfaa Cat,"Tempat nyaman, enak buat nugas. Minumannya murmer. Mas masnya ramah. Reccomended",5
1201,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Hera Yasmine,"Suasana sih oke, tp harus sabar nunggu pesanan datang
Pesan kopi, teh tubruk, es coklat, nasi telur lama sekali
Datang jam 5, 10 menit kemudian kopi datang tp untuk pesanan lain jam stengah 7 baru datang katanya lupa, haduhhh sistemnya ini bagaimana ???
Padahal suasananya sedang tidak ramai loh pas aku datang 😭",3
1202,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Dewangga Arya,"Wifi nya lemot , kalo suasana udah mau malam udah gak kondusif buat ngerjain tugas. maap telat ngasih review",4
1203,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Nadnad,"Kafe nongkrong yang lumayan oke. Enak buat nugas, rame sih. Menu2nya juga oke kok salah satu tempat favorit kalo nongkrong bareng temen kuliah juga. Vibesnya bukan yang kekinian gitu yah tapi modelan joglo2 gitu. Dan the best part-nya parkir kaga bayar hehe",5
1204,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Charles Chant,"Hanya sedikit berharap agar kualitas makanan & minumannya bisa lebih ditingkatkan lagi dari segi masakannya dan penyajiannya...
Contoh kecil dari yg saya order:
Makanan:
Pisang goreng...
Saya mendapatkan adonan tepungnya juga masih kurang mateng di dalamnya, jadi kurang garing...
Terus pisangnya juga cenderung kelembekan...
Tapi dari segi rasa, pisang gorengnya sangat enak...
Dan gak pelit topping...
Mantab jiwa... 👍👍👍

Untuk minuman, saat itu saya pesan milkshake coklat...
Tapi dapat topingan meses, saya cukup urut dada...
Krn secara look, malah mirip es blender coklat kemasan yg di kaki5 selalu diberikan meses...
Lebih mending, gk usah ada meses-nya...
Diganti ke gelas yg dicoret² dgn selai coklat siram spt marizza.
Dan sbg toppingnya, coret kembali dgn sirup coklat yg sama...
Saya rasa sudah jauh lbh baik drpd dgn meses...
Namun lagi², untuk rasa cukup memuaskan...
Sangat enak... 👍👍👍

Maaf jika terkesan tll meng-kritik...

Sukses terus tuk mato kopi-nyo...",5
1205,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,zamimotret,lagi asyik ngopi sering kaget dengan mas-mas yang SUKA NENDANG BOTOL AQUA...,1
1206,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Zuhdi,"Cabang Mato Kopi yang berada di tengah sawah, vibesnya tenang dan tidak terlalu bising seperti yang di Mato Kopi pusat. Ada tempat untuk lesehan dan kursi. Menu bermacam-macam standar kafe kopi cangkir di Jogja.

Minusnya, karena berada di tengah sawah, banyak angin yang masuk ketika di posisi kursi. Begitu juga air hujan juga tidak bersahabat, sering mengguyur daerah tempat duduk. Alangkah baiknya jika dipasang penghalang agar lebih ramah kepada pengunjung.",4
1207,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Paula Angelina,"The best place to hangout with ur group.
Asli, sih. Walaupun servicenya kureeng, menunya biasa saja, tapi tempatnya itu cocok utk nongki/nugas bareng temen2 kamu.
Enaknya lagi, harganya terbilang affordable dan buka 24 jam!
Ruangnya terbilang besar tapii menjorok ke dalam dan gak ada penanda resto (plang or anything else). Kalau pengunjung baru kayak aku kemarin, tricky banget sih.",5
1208,ChIJo9VseHxZei4RmLNuHMdOgPw,Mato Kopi 3,Revfvi Alghaney,Overall tempatnya oke buat nongkrong sambil ngebahas kerjaan,5
